CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_MUNICIPIO,CO_TIPO_EQUIPAMENTO,DS_TIPO_EQUIPAMENTO,CO_EQUIPAMENTO,DS_EQUIPAMENTO,QT_EXISTENTE,QT_USO,QT_SUS,QT_OCIOSO_ESTIMADO
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,35,35,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,6,6,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,26,26,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,25,19,0,6
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,12,3,0,9
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,3,Equipamentos por Metodos Opticos,31,Endoscopio das Vias Respiratorias,1,1,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,3,Equipamentos por Metodos Opticos,32,Endoscopio das Vias Urinarias,1,1,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,3,Equipamentos por Metodos Opticos,51,HISTEROSCOPIO,1,1,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,3,3,0,0
3304902292084,2292084,HOSPITAL DR LUIZ PALMIER,SAO GONCALO,6,Outros Equipamentos,72,Aparelho de Eletroestimulacao,2,2,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,2,2,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,9,EQUIPAMENTOS DE TELESSAUDE,01,CAMERA PARA RECONHECIMENTO FACIAL,1,0,0,1
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,49,49,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,1,0,1
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,71,71,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,2,2,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,26,26,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,26,26,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,26,26,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,10,10,0,0
3304902704595,2704595,HOSPITAL INFANTIL DARCY SARMANHO VARGAS,SAO GONCALO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,3,3,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,1,DIAGNOSTICO POR IMAGEM,01,Gama Camara,1,1,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,2,2,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,10,DIALISE,02,APARELHO DE HEMODIALISE - HOSPITALAR,1,1,1,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,9,EQUIPAMENTOS DE TELESSAUDE,01,CAMERA PARA RECONHECIMENTO FACIAL,1,0,0,1
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,2,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,89,89,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,5,4,0,1
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,41,41,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,23,23,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,12,12,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,38,38,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,46,46,0,0
3304900113115,0113115,HOSPITAL MUNICIPAL RETAGUARDA GONCALENSE,SAO GONCALO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,2,2,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,1,1,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,9,EQUIPAMENTOS DE TELESSAUDE,01,CAMERA PARA RECONHECIMENTO FACIAL,1,1,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,1,0,1
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,4,2,0,2
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,16,16,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,5,5,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,6,5,0,1
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,58,Incubadora,5,5,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,25,22,0,3
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,9,1,0,8
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,10,10,0,0
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,7,6,0,1
3304902297590,2297590,MATERNIDADE MUNICIPAL DR MARIO NIAJAR,SAO GONCALO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,2,1,0,1
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,2,2,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,7,Equipamentos de Odontologia,83,Caneta de Alta Rotacao,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,7,Equipamentos de Odontologia,84,Caneta de Baixa Rotacao,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,7,Equipamentos de Odontologia,81,Compressor Odontologico,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,7,Equipamentos de Odontologia,82,Fotopolimerizador,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,113,100,0,13
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,17,6,0,11
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,50,24,0,26
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,4,0,0,4
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,68,35,0,33
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,59,26,0,33
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,12,6,0,6
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,0,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,3,3,3,0
3305102298708,2298708,HOSPITAL MUNICIPAL DE SAO JOAO DE MERITI ABDON GONCALVES,SAO JOAO DE MERITI,3,Equipamentos por Metodos Opticos,46,OFTALMOSCOPIO,1,1,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,10,10,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,1,1,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,2,2,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,10,10,0,0
3305202280582,2280582,HOSPITAL MUNICIPAL DR JOSE SEVE NETO,SAO PEDRO DA ALDEIA,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,2,2,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,4,4,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,16,16,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,4,4,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,6,6,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,3,3,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,4,4,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,2,2,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,3,Equipamentos por Metodos Opticos,37,CADEIRA OFTALMOLOGICA,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,3,Equipamentos por Metodos Opticos,47,CERATOMETRO,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,3,Equipamentos por Metodos Opticos,31,Endoscopio das Vias Respiratorias,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,3,Equipamentos por Metodos Opticos,46,OFTALMOSCOPIO,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,3,Equipamentos por Metodos Opticos,39,REFRATOR,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,3,Equipamentos por Metodos Opticos,45,RETINOSCOPIO,1,1,0,0
3305402274310,2274310,HOSPITAL MUNICIPAL DE SAPUCAIA,SAPUCAIA,6,Outros Equipamentos,70,VEICULO UTILITARIO (TIPO FURGAO),1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,5,5,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,10,DIALISE,02,APARELHO DE HEMODIALISE - HOSPITALAR,2,2,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,7,Equipamentos de Odontologia,83,Caneta de Alta Rotacao,1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,156,156,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,7,7,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,39,39,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,42,42,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,39,39,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,40,40,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,8,8,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,3,Equipamentos por Metodos Opticos,31,Endoscopio das Vias Respiratorias,1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,3,Equipamentos por Metodos Opticos,32,Endoscopio das Vias Urinarias,1,1,0,0
3305504089189,4089189,HOSPITAL MUNICIPAL NOSSA SENHORA DE NAZARETH,SAQUAREMA,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,1,1,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,10,DIALISE,02,APARELHO DE HEMODIALISE - HOSPITALAR,3,3,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,46,46,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,4,4,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,20,20,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,18,18,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,16,16,0,0
3305502274299,2274299,HOSPITAL MUNICIPAL PORPHIRIO NUNES DE AZEREDO,SAQUAREMA,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,4,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,2,2,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,1,0,1
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,1,1,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,3,3,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,1,1,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,1,1,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,4,4,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,3,3,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,6,6,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,3,3,0,0
3305602274108,2274108,POLICLINICA MUNICIPAL AGUINALDO MORAES,SILVA JARDIM,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,2,Equipamentos de Infra-Estrutura,19,AR CONDICIONADO,16,16,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,1,1,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,3,3,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,3,3,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,2,2,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,58,Incubadora,4,4,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,65,MONITOR MULTIPARAMETRO,5,5,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,59,Marcapasso Temporario,2,2,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,5,5,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,5,5,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,2,2,0,0
3305702268051,2268051,HOSPITAL MUNICIPAL DR JOAO PEREIRA MARTINS,SUMIDOURO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,10,10,0,0
