CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_RAZAO_SOCIAL,CATEGORIA_UNIDADE,DS_TIPO_ESTABELECIMENTO,ENDERECO,NO_BAIRRO,CO_CEP,NO_MUNICIPIO,CO_MUNICIPIO_GESTOR,NU_TELEFONE,NO_EMAIL,LAT,LON,CO_NATUREZA_JUR,TP_GESTAO,CO_TIPO_ESTABELECIMENTO,"TO_CHAR(DT_ATUALIZACAO,'DD/MM/YYYY')"
3301703275256,3275256,UNIDADE BASICA DE SAUDE EDNA SIQUEIRA SALES,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA PARACATU, S/N, JARDIM GRAMACHO - CEP 25056370",JARDIM GRAMACHO,25056370,DUQUE DE CAXIAS,330170,(21)27740762,,-22.755841531749446,-43.27939510345459,1244,M,001,15/01/2026
3301702295814,2295814,UNIDADE BASICA DE SAUDE ENIR ANGELA BICIATI MOREIRA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA ANTONIO GUEDES, S/N, ZONA RURAL, SANTO ANTONIO SERRA - CEP 25253550",SANTO ANTONIO SERRA,25253550,DUQUE DE CAXIAS,330170,,,-22.604245220701358,-43.27518939971924,1244,M,001,15/01/2026
3301700978221,0978221,UNIDADE BASICA DE SAUDE FATIMA DE OLIVEIRA THOMAZ,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA PEDRO LESSA, S/N, OLAVO BILAC - CEP 25035800",OLAVO BILAC,25035800,DUQUE DE CAXIAS,330170,,,-22.756945,-43.311689,1244,M,001,05/02/2026
3301700978272,0978272,UNIDADE BASICA DE SAUDE JOSE CARLOS GIANES,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA BONSUCESSO, S/N, VILA CANNA - CEP 25255160",VILA CANNA,25255160,DUQUE DE CAXIAS,330170,,,-22.626372,-43.281691,1244,M,001,15/01/2026
3301700978248,0978248,UNIDADE BASICA DE SAUDE NAIR BORGES FERNANDES,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA SOLIMOES, S/N, FIGUEIRA - CEP 25265007",FIGUEIRA,25265007,DUQUE DE CAXIAS,330170,,,-22.691721,-43.288198,1244,M,001,15/01/2026
3301704872908,4872908,UNIDADE BASICA DE SAUDE NILZA MARIA CARDOSO RODRIGUES,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA GENERAL SOLON RIBEIRO, 35, LOJA A, ENGENHO DO PORTO - CEP 25015210",ENGENHO DO PORTO,25015210,DUQUE DE CAXIAS,330170,,,-22.7902188,-43.3197162,1244,M,001,15/01/2026
3301702883325,2883325,UNIDADE BASICA DE SAUDE RURAL,UNIDADE BASICA DE SAUDE RURAL,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA TABULEIRO, S/N, XEREM - CEP 25250000",XEREM,25250000,DUQUE DE CAXIAS,330170,,,-22.6036032,-43.4124367,1244,M,001,13/11/2025
3301702277670,2277670,UNIDADE BASICA DE SAUDE SARAPUI,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV PELOTAS, S/N, SARAPUI - CEP 25050100",SARAPUI,25050100,DUQUE DE CAXIAS,330170,2126500804,,-22.754936,-43.290504,1244,M,001,15/01/2026
3301704650514,4650514,UNIDADE BASICA DE SAUDE SENHOR BENEDITO NASCIMENTO,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA SAO LUIS, 300, PILAR - CEP 25225750",PILAR,25225750,DUQUE DE CAXIAS,330170,,,-22.709029,-43.311375,1244,M,001,13/11/2025
3301704650506,4650506,UNIDADE BASICA DE SAUDE VEREADOR ADILSON RIBEIRO BRAGA,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA MATURIM, S/N, BOM RETIRO - CEP 25265008",BOM RETIRO,25265008,DUQUE DE CAXIAS,330170,,,-22.7004334,-43.2583461,1244,M,001,15/01/2026
3301703466027,3466027,UNIDADE DE SAUDE DA FAMILIA CARLOS ROBERTO ZAGARI KOELER,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA JOAO OLINTO MACHADO, S/N, JARDIM LEAL - CEP 25070260",JARDIM LEAL,25070260,DUQUE DE CAXIAS,330170,,,-22.75750366659393,-43.31488609313965,1244,M,001,15/01/2026
3301702283506,2283506,UNIDADE DE SAUDE DA FAMILIA CIDADE DOS MENINOS,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV DARCY VARGAS, S/N, KM17, CIDADE DOS MENINOS - CEP 25235190",CIDADE DOS MENINOS,25235190,DUQUE DE CAXIAS,330170,,,-22.687637007568075,-43.32158088684082,1244,M,001,15/01/2026
3301702778645,2778645,UNIDADE DE SAUDE DA FAMILIA CRISTOVAO COLOMBO,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R ZUMBI DOS PALMARES, S/N, ZONA RURAL, CRISTOVAO COLOMBO - CEP 25272590",CRISTOVAO COLOMBO,25272590,DUQUE DE CAXIAS,330170,,,-22.612505463826423,-43.20918560028076,1244,M,001,15/01/2026
3301706444547,6444547,UNIDADE DE SAUDE DA FAMILIA DOIS IRMAOS,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DA ASSEMBLEIA, S/N, PARQUE BEIRA MAR - CEP 25070260",PARQUE BEIRA MAR,25070260,DUQUE DE CAXIAS,330170,,,-22.795806309723154,-43.286733627319336,1244,M,001,15/01/2026
3301703375900,3375900,UNIDADE DE SAUDE DA FAMILIA ENFERMEIRA ALAIDE RAMOS,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA VIOLETA, S/N, JARDIM ANHANGA - CEP 25264015",JARDIM ANHANGA,25264015,DUQUE DE CAXIAS,330170,,,-22.6452038,-43.2346099,1244,M,001,15/01/2026
3301702295865,2295865,UNIDADE DE SAUDE DA FAMILIA IMBARIE,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA VENCESLAU BRAS, 15, ZONA RURAL, IMBARIE - CEP 25266000",IMBARIE,25266000,DUQUE DE CAXIAS,330170,,,-22.647363374070196,-43.214850425720215,1244,M,001,15/01/2026
3301702778602,2778602,UNIDADE DE SAUDE DA FAMILIA JARDIM ANHANGA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA PACOTY, 20, ZONA RURAL, JD ANHANGA - CEP 25264580",JD ANHANGA,25264580,DUQUE DE CAXIAS,330170,,,-22.645937542116798,-43.232359886169434,1244,M,001,15/01/2026
3301702283638,2283638,UNIDADE DE SAUDE DA FAMILIA JARDIM GRAMACHO,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV PISTOIA, S/N, JARDIM GRAMACHO - CEP 25056370",JARDIM GRAMACHO,25056370,DUQUE DE CAXIAS,330170,2127756525,,-22.756791325565832,-43.284287452697754,1244,M,001,15/01/2026
3301707827997,7827997,UNIDADE DE SAUDE DA FAMILIA JARDIM GRAMACHO IV,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA JUNDIAI, S/N, LT 24 QD 75, JARDIM GRAMACHO - CEP 25051070",JARDIM GRAMACHO,25051070,DUQUE DE CAXIAS,330170,,,-22.762529522710352,-43.295509815216064,1244,M,001,13/11/2025
3301702283514,2283514,UNIDADE DE SAUDE DA FAMILIA JARDIM OLIMPO,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA MAURICIA, S/N, ZONA RURAL, JARDIM OLIMPO - CEP 25070260",JARDIM OLIMPO,25070260,DUQUE DE CAXIAS,330170,,,-22.6233568,-43.2878365,1244,M,001,05/02/2026
3301705922461,5922461,UNIDADE DE SAUDE DA FAMILIA MANGUEIRINHA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DA MINA, S/N, CENTENARIO - CEP 25070260",CENTENARIO,25070260,DUQUE DE CAXIAS,330170,,,-22.77844186460471,-43.31927955150604,1244,M,001,15/01/2026
3301706531474,6531474,UNIDADE DE SAUDE DA FAMILIA MANOEL BARCELOS,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA ALBINO IMPARATO, 675, PARQUE FELICIDADE - CEP 25070260",PARQUE FELICIDADE,25070260,DUQUE DE CAXIAS,330170,,,-22.784075289145296,-43.29662561416626,1244,M,001,15/01/2026
3301703488772,3488772,UNIDADE DE SAUDE DA FAMILIA MARIA DALVA PEREIRA GOMES,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA JOAO RIBEIRO, S/N, CENTENARIO - CEP 25070260",CENTENARIO,25070260,DUQUE DE CAXIAS,330170,,,-22.774253,-43.314956,1244,M,001,15/01/2026
3301702283549,2283549,UNIDADE DE SAUDE DA FAMILIA NELSON CHAVES DE ARAUJO,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA NOSSA SENHORA APARECIDA, S/N, PILAR - CEP 25235000",PILAR,25235000,DUQUE DE CAXIAS,330170,26778748,,-22.704254,-43.303446,1244,M,001,15/01/2026
3301702283611,2283611,UNIDADE DE SAUDE DA FAMILIA NOVA CAMPINAS,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA SEIS, S/N, ZONA RURAL, NOVA CAMPINA - CEP 25267020",NOVA CAMPINA,25267020,DUQUE DE CAXIAS,330170,,,-22.64383837369023,-43.25145721435547,1244,M,001,15/01/2026
3301703466035,3466035,UNIDADE DE SAUDE DA FAMILIA OTACILIO DA SILVA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA AQUIDABAN, S/N, OLAVO BILAC - CEP 25070260",OLAVO BILAC,25070260,DUQUE DE CAXIAS,330170,,,-22.763518842676692,-43.32304000854492,1244,M,001,15/01/2026
3301702778599,2778599,UNIDADE DE SAUDE DA FAMILIA PARADA ANGELICA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA EVARISTO DE MORAES, 187, ZONA RURAL, PARADA ANGELICA - CEP 25272310",PARADA ANGELICA,25272310,DUQUE DE CAXIAS,330170,,,-22.618170475737468,-43.20304870605469,1244,M,001,15/01/2026
3301707010915,7010915,UNIDADE DE SAUDE DA FAMILIA PARADA MORABI,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV ANHANGA, S/N, PARADA MORABI - CEP 25265190",PARADA MORABI,25265190,DUQUE DE CAXIAS,330170,,,-22.65912592274558,-43.230814933776855,1244,M,001,15/01/2026
3301702283468,2283468,UNIDADE DE SAUDE DA FAMILIA PARQUE COMERCIAL,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA JOAO RAIMUNDO, 72, QUADRA 02, SAO BENTO - CEP 25041400",SAO BENTO,25041400,DUQUE DE CAXIAS,330170,,,-22.7395982,-43.3222467,1244,M,001,15/01/2026
3301702283581,2283581,UNIDADE DE SAUDE DA FAMILIA PARQUE ELDORADO,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA VANISIA, 1, ZONA RURAL, PARQUE ELDORADO - CEP 25070260",PARQUE ELDORADO,25070260,DUQUE DE CAXIAS,330170,,,-22.646095968620443,-43.28420162200928,1244,M,001,15/01/2026
3301705038685,5038685,UNIDADE DE SAUDE DA FAMILIA PARQUE PAULISTA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA AUTOMOVEL CLUBE, S/N, ANEXO, PARQUE EQUITATIVA - CEP 25267130",PARQUE EQUITATIVA,25267130,DUQUE DE CAXIAS,330170,,,-22.6351499,-43.2658554,1244,M,001,15/01/2026
3301702283484,2283484,UNIDADE DE SAUDE DA FAMILIA PILAR,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"PRACA WILMA DE JESUS, S/N, PILAR - CEP 25235210",PILAR,25235210,DUQUE DE CAXIAS,330170,,,-22.695311,-43.294817,1244,M,001,15/01/2026
3301702283522,2283522,UNIDADE DE SAUDE DA FAMILIA SANTA LUCIA,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV AUTOMOVEL CLUB, 56, ZONA RURAL, SANTA LUCIA - CEP 25075090",SANTA LUCIA,25075090,DUQUE DE CAXIAS,330170,,,-22.622448791603052,-43.21596622467041,1244,M,001,15/01/2026
3301705306949,5306949,UNIDADE DE SAUDE DA FAMILIA SAO BENTO,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV UNIAO, 10, LOTE 01, SAO BENTO - CEP 25070260",SAO BENTO,25070260,DUQUE DE CAXIAS,330170,,,-22.724356088191065,-43.30387830734253,1244,M,001,15/01/2026
3301706371221,6371221,UNIDADE DE SAUDE DA FAMILIA SEBASTIAO DE SOUZA ALVES,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA FRANCISCO ALVES, S/N, PARQUE BEIRA MAR - CEP 25070260",PARQUE BEIRA MAR,25070260,DUQUE DE CAXIAS,330170,,,-22.792562081210935,-43.28830003738403,1244,M,001,15/01/2026
3301702283565,2283565,UNIDADE DE SAUDE DA FAMILIA TREVO DAS MISSOES,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AV HUM, S/N, TREVO DAS MISSOES - CEP 25086450",TREVO DAS MISSOES,25086450,DUQUE DE CAXIAS,330170,,,-22.806290178813427,-43.28589677810669,1244,M,001,15/01/2026
3301702277883,2277883,UNIDADE DE SAUDE DA FAMILIA VILA URUSSAI,MUNICIPIO DE DUQUE DE CAXIAS,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA PRESIDENTE ROOSEVELT, S/N, VILA URUSSAY - CEP 25211090",VILA URUSSAY,25211090,DUQUE DE CAXIAS,330170,,,-22.6744117691284,-43.257808685302734,1244,M,001,15/01/2026
3301802277042,2277042,UNIDADE DE SAUDE DA FAMILIA DA AGUADA,SMS ENGENHEIRO PAULO DE FRONTIN,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA DE SACRA FAMILIA, 1795, AGUADA - CEP 26650000",AGUADA,26650000,ENGENHEIRO PAULO DE FRONTIN,330180,24631666,sms-epf@ig.com.br,-22.549897504837357,-43.677799701690674,1244,M,001,07/05/2025
3301806854850,6854850,UNIDADE DE SAUDE DA FAMILIA DA BARREIRA,SECRETARIA MUNICIPAL DE SAUDE ENGENHEIRO PAULO DE FRONTIN,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA LUCIA, 20, BARREIRA - CEP 26650000",BARREIRA,26650000,ENGENHEIRO PAULO DE FRONTIN,330180,2424633932,smsepf@gmail.com,-22.55008576759002,-43.677756786346436,1244,M,001,07/05/2025
3301802277123,2277123,UNIDADE DE SAUDE DA FAMILIA DE SACRA FAMILIA,SMS ENGENHEIRO PAULO DE FRONTIN,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA ROGER MALHARDES, 250, SACRA FAMILIA - CEP 26650000",SACRA FAMILIA,26650000,ENGENHEIRO PAULO DE FRONTIN,330180,24681264,sms-epf@ig.com.br,-22.54987768769057,-43.67818593978882,1244,M,001,07/05/2025
3301803381625,3381625,UNIDADE DE SAUDE DA FAMILIA DO CENTRO,SECRETARIA MUNICIPAL DE SAUDE DE ENGENHEIRO PAULO DE FRONTIN,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA SANTA IGNES, 121, JARDIM NOVO RODEIRO - CEP 26650000",JARDIM NOVO RODEIRO,26650000,ENGENHEIRO PAULO DE FRONTIN,330180,24631666,sms-epf@ig.com.br,-22.5491333,-43.6874463,1244,M,001,05/08/2024
3301802277115,2277115,UNIDADE DE SAUDE DA FAMILIA DO RAMALHO,SMS ENGENHEIRO PAULO DE FRONTIN,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA RJ 127, 20998, RAMALHO - CEP 26650000",RAMALHO,26650000,ENGENHEIRO PAULO DE FRONTIN,330180,24631666,sms-epf@ig.com.br,-22.550412749655187,-43.677992820739746,1244,M,001,07/05/2025
3301802283409,2283409,UNIDADE DE SAUDE DA FAMILIA MORRO AZUL,SMS ENGENHEIRO PAULO DE FRONTIN,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DUVALDINO FERREIRA DE SOUZA, 282, MORRO AZUL - CEP 26650000",MORRO AZUL,26650000,ENGENHEIRO PAULO DE FRONTIN,330180,24631666,sms-epf@ig.com.br,-22.549560612954693,-43.6787223815918,1244,M,001,07/05/2025
3301857303130,7303130,CENTRO DE SAUDE MENTAL DE GUAPIMIRIM,CENTRO DE SAUDE MENTAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE DE ATENCAO PSICOSSOCIAL,"RUA ROGERIO CORTEZ, 180, PAIOL - CEP 25945886",PAIOL,25945886,GUAPIMIRIM,330185,,,-22.5233321,-42.9847477,1244,M,017,26/03/2025
3301852290243,2290243,CLINICA DE SAUDE DA FAMILIA AMELIA DE OLIVEIRA MACEDO,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"R AGUAS DA PREFEITURA, 180, LT LIMA TEIXEIRA, PARADA IDEAL - CEP 25942652",PARADA IDEAL,25942652,GUAPIMIRIM,330185,,,-22.580079,-43.007076,1244,M,001,08/10/2025
3301852743493,2743493,CLINICA DE SAUDE DA FAMILIA DA QUINTA MARIANA,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA PETRONIO PACINTO, 959, QUINTA MARIANA - CEP 25946568",QUINTA MARIANA,25946568,GUAPIMIRIM,330185,,secsaudeguapi@hotmail.com,-22.5366411,-42.975536,1244,M,001,10/10/2025
3301856870643,6870643,CLINICA DE SAUDE DA FAMILIA DA RUA 11 MARCUS ALBERTO DA SILV,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA 11, 475, VALE DAS PEDRINHAS - CEP 25941630",VALE DAS PEDRINHAS,25941630,GUAPIMIRIM,330185,,,-22.6505467,-43.430206652,1244,M,001,24/02/2026
3301859133550,9133550,CLINICA DE SAUDE DA FAMILIA DO STATUS,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESMERALDINO SALVINO, 121, STATUS, PARADA MODELO - CEP 25940575",PARADA MODELO,25940575,GUAPIMIRIM,330185,,,-22.549352,-42.961036,1244,M,001,28/07/2025
3301852296136,2296136,CLINICA DE SAUDE DA FAMILIA DO VALE DAS PEDRINHAS,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA ANTONIO RAPOSO TAVARES, S/N, VALE DAS PEDRINHAS - CEP 25940310",VALE DAS PEDRINHAS,25940310,GUAPIMIRIM,330185,,,-22.6633863,-42.9952804,1244,M,001,10/10/2025
3301856835309,6835309,CLINICA DE SAUDE DA FAMILIA ENIO CORDEIRO,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ROD SANTOS DUMOND, 340, PQ SANTA EUGENIA - CEP 25943320",PQ SANTA EUGENIA,25943320,GUAPIMIRIM,330185,,,-22.5581472,-42.9966969,1244,M,001,19/09/2025
3301852296144,2296144,CLINICA DE SAUDE DA FAMILIA MOACIR FIDELIS DE ALVARENGA,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTR DO PARAISO, 610, KM 11, ORINDI - CEP 25947790",ORINDI,25947790,GUAPIMIRIM,330185,,,-22.5435429,-42.8940017,1244,M,001,26/02/2026
3301852290294,2290294,CLINICA DE SAUDE DA FAMILIA NATIVO CASSIANO DA SILVA,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA RIO FRIBURGO, S/N, KM 0, PARADA MODELO - CEP 25943548",PARADA MODELO,25943548,GUAPIMIRIM,330185,,,-22.5348,-42.9896,1244,M,001,10/10/2025
3301854465318,4465318,CLINICA DE SAUDE DA FAMILIA SEBASTIAO MEDEIROS DA SILVA,MUNICIPIO DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"PROFESSOR ROCHA FARIA, 335, CENTRO - CEP 25946079",CENTRO,25946079,GUAPIMIRIM,330185,,,-22.5186941,-42.977456,1244,M,001,28/07/2025
3301852290278,2290278,CLINICA DE SAUDE DA FAMILIA VEREADOR ELISEU D OLIVEIRA ALVES,PREFEITURA MUNICIPAL DE GUAPIMIRIM,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DANIEL MEDEIROS ALVES, 37, VILA OLIMPIA - CEP 25940208",VILA OLIMPIA,25940208,GUAPIMIRIM,330185,,,-22.6661503,-43.0225146,1244,M,001,24/02/2026
3301872286335,2286335,CENTRO DE SAUDE DA MULHER E CRIANCA JARDELMA COUTINHO MATTOS,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,AMBULATORIO,"AVENIDA PAULINO RODRIGUES DE SOUZA, S/N, CENTRO, PARQUE TAMARIZ - CEP 28961206",PARQUE TAMARIZ,28961206,IGUABA GRANDE,330187,(22)26241528,,-22.847550211327324,-42.229546308517456,1244,M,016,09/03/2026
3301877771274,7771274,USF BOA VISTA EUCLIDES DA SILVA,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"AVENIDA CARLOS DA SILVA JARDIM, S/N, BOA VISTA - CEP 28963570",BOA VISTA,28963570,IGUABA GRANDE,330187,,,-22.828936538364395,-42.22777605056763,1244,M,001,17/12/2025
3301877533195,7533195,USF CENTRO ALCINO PRIMO DE MEDEIROS,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA VEREADOR EDESIO CANELLAS, S/N, ESTACAO - CEP 28960354",ESTACAO,28960354,IGUABA GRANDE,330187,2226244327,,-22.835264978502256,-42.223849296569824,1244,M,001,17/12/2025
3301872295938,2295938,USF IGUABA PEQUENA ENFERMEIRA STELLA VIGNA MACIEL,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CAROLINA, S/N, IGUABA PEQUENA - CEP 28961637",IGUABA PEQUENA,28961637,IGUABA GRANDE,330187,2226241172,,-22.85539537091434,-42.23397731781006,1244,M,001,17/12/2025
3301872295946,2295946,USF NOVA IGUABA SR NARCIANILO P DE MACEDO,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA VEREADOR ADILSON LESSA, S/N, CIDADE NOVA - CEP 28968250",CIDADE NOVA,28968250,IGUABA GRANDE,330187,2226240822,,-22.833326924972933,-42.20747709274292,1244,M,001,17/12/2025
3301872286327,2286327,USF PEDREIRA SAMUEL PEREIRA DE SOUZA,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA DA PEDREIRA, S/N, LOTE 622 QUADRA 38, PARQUE TAMARIZ - CEP 28962236",PARQUE TAMARIZ,28962236,IGUABA GRANDE,330187,2226245127,,-22.83379660884711,-42.23616063594818,1244,M,001,17/12/2025
3301875363330,5363330,USF SAO MIGUEL ZECA DO RAIO X,MUNICIPIO DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA MISSOES MUNDIAIS, S/N, SAO MIGUEL - CEP 28965624",SAO MIGUEL,28965624,IGUABA GRANDE,330187,,,-22.8275287,-42.2138809,1244,M,001,17/12/2025
3301872286319,2286319,USF SAPEATIBA MIRIM JOAO PEDRO DA SILVA LESSA,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA CEZARIO PINTO RIBEIRO DUARTE, S/N, SAPEATIBA MIRIM - CEP 28967268",SAPEATIBA MIRIM,28967268,IGUABA GRANDE,330187,2226242123,,-22.810226366681658,-42.18829393386841,1244,M,001,04/12/2025
3301872696517,2696517,USF UBAS DOUTOR SYLVIO DE OLIVEIRA,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RUA N SRA DE NAZARETH, 2001, CASA, CAPIVARA - CEP 28968714",CAPIVARA,28968714,IGUABA GRANDE,330187,2226249573,,-22.842819168529317,-42.198143005371094,1244,M,001,17/12/2025
3301872286300,2286300,USF VILA NOVA ARLINDO TAVARES E SILVA,PREFEITURA MUNICIPAL DE IGUABA GRANDE,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"ESTRADA DO ARRASTAO, S/N, VILA NOVA - CEP 28965495",VILA NOVA,28965495,IGUABA GRANDE,330187,2259574514,,-22.809989011841218,-42.232035398483276,1244,M,001,17/12/2025
3301906054919,6054919,CENTRO DE SAUDE MANILHA,CENTRO CLINICO PORTO E XAVIER LTDA,UBS / Atencao basica,AMBULATORIO,"AV PREFEITO MILTON RODRIGUES, 118, SOBRELOJAS 15 E 16, MANILHA - CEP 24855264",MANILHA,24855264,ITABORAI,330190,21 3639-8373,csmanilha@gmail.com,-22.772972,-42.922608,2062,M,016,17/04/2023
3301903988694,3988694,CSN CENTRO DE SAUDE DE NITEROI FILIAL,CSN CENTRO DE SAUDE DE NITEROI LTDA,UBS / Atencao basica,AMBULATORIO,"AVENIDA 22 DE MAIO 5700, 5700, SALA 301 PARTE, CENTRO - CEP 24800065",CENTRO,24800065,ITABORAI,330190,,,-22.746971,-42.8574496,2062,M,016,08/04/2026
3301909290648,9290648,UBS ALVARO AVELLAR CARVALHO UBS SAMBAETIBA,PREFEITURA MUNICIPAL DE ITABORAI,UBS / Atencao basica,UNIDADE BASICA DE SAUDE,"RODOVIA RJ 116, S/N, KM7, SAMBAETIBA CENTRO - CEP 24842000",SAMBAETIBA CENTRO,24842000,ITABORAI,330190,(21)2745-1796,esf@itaborai.rj.gov.br,-22.680945,-42.778776,1244,M,001,02/12/2025
